run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
research_plan|rp_2|d4|p3|first,research_plan,rp_2,4,perturbed,3,first,0,0.1747734546661377,3968,4075,0.9737423312883436,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p4|first,research_plan,rp_2,4,perturbed,4,first,0,0.1562583446502685,3812,4075,0.9354601226993864,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p5|first,research_plan,rp_2,4,perturbed,5,first,0,0.1362065076828003,3940,4075,0.9668711656441716,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p6|first,research_plan,rp_2,4,perturbed,6,first,0,0.2032650113105774,4155,4075,1.019631901840491,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p7|first,research_plan,rp_2,4,perturbed,7,first,0,0.119941234588623,3540,4075,0.8687116564417178,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p8|first,research_plan,rp_2,4,perturbed,8,first,0,0.1565387845039367,3886,4075,0.9536196319018404,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p9|first,research_plan,rp_2,4,perturbed,9,first,0,0.1480176448822021,4107,4075,1.0078527607361962,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p1|middle,research_plan,rp_2,4,perturbed,1,middle,2,0.1974339485168457,3809,4075,0.934723926380368,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p2|middle,research_plan,rp_2,4,perturbed,2,middle,2,0.14191734790802,4055,4075,0.9950920245398772,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p3|middle,research_plan,rp_2,4,perturbed,3,middle,2,0.2674121260643005,3916,4075,0.9609815950920244,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p4|middle,research_plan,rp_2,4,perturbed,4,middle,2,0.1908870935440063,3978,4075,0.9761963190184048,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p5|middle,research_plan,rp_2,4,perturbed,5,middle,2,0.2279947400093078,3912,4075,0.96,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p6|middle,research_plan,rp_2,4,perturbed,6,middle,2,0.1531052589416504,3936,4075,0.9658895705521472,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p7|middle,research_plan,rp_2,4,perturbed,7,middle,2,0.1422665119171142,3720,4075,0.912883435582822,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p8|middle,research_plan,rp_2,4,perturbed,8,middle,2,0.1330384016036987,3742,4075,0.918282208588957,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p1|last,research_plan,rp_2,4,perturbed,1,last,3,0.2093281745910644,3698,4075,0.9074846625766873,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p9|middle,research_plan,rp_2,4,perturbed,9,middle,2,0.1137502789497375,3865,4075,0.9484662576687116,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p2|last,research_plan,rp_2,4,perturbed,2,last,3,0.192741572856903,4147,4075,1.0176687116564418,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p4|last,research_plan,rp_2,4,perturbed,4,last,3,0.1637778878211975,4180,4075,1.0257668711656442,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p3|last,research_plan,rp_2,4,perturbed,3,last,3,0.1871641874313354,4324,4075,1.0611042944785276,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p5|last,research_plan,rp_2,4,perturbed,5,last,3,0.151245892047882,4339,4075,1.0647852760736196,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p7|last,research_plan,rp_2,4,perturbed,7,last,3,0.179716408252716,3874,4075,0.9506748466257668,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p6|last,research_plan,rp_2,4,perturbed,6,last,3,0.1629315614700317,4013,4075,0.9847852760736197,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p8|last,research_plan,rp_2,4,perturbed,8,last,3,0.1923633813858032,4251,4075,1.0431901840490798,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d4|p9|last,research_plan,rp_2,4,perturbed,9,last,3,0.1442838907241821,4260,4075,1.045398773006135,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p1|first,research_plan,rp_3,4,perturbed,1,first,0,0.2085995078086853,4054,4651,0.8716405074177597,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p0|first,research_plan,rp_3,4,perturbed,0,first,0,0.1282199025154113,3744,4651,0.8049881745861105,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p3|first,research_plan,rp_3,4,perturbed,3,first,0,0.159760296344757,4175,4651,0.8976564179746291,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p4|first,research_plan,rp_3,4,perturbed,4,first,0,0.1094816923141479,3931,4651,0.8451945818103633,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p2|first,research_plan,rp_3,4,perturbed,2,first,0,0.1677408218383789,4387,4651,0.9432380133304664,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p5|first,research_plan,rp_3,4,perturbed,5,first,0,0.2286995649337768,4017,4651,0.8636852289830144,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p7|first,research_plan,rp_3,4,perturbed,7,first,0,0.1721328496932983,4112,4651,0.8841109438830359,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p8|first,research_plan,rp_3,4,perturbed,8,first,0,0.2005114555358886,4262,4651,0.9163620726725435,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p9|first,research_plan,rp_3,4,perturbed,9,first,0,0.1918027997016906,4171,4651,0.8967963878735756,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p6|first,research_plan,rp_3,4,perturbed,6,first,0,0.1565384864807129,3712,4651,0.7981079337776822,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p2|middle,research_plan,rp_3,4,perturbed,2,middle,2,0.2330748438835144,4298,4651,0.9241023435820254,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p1|middle,research_plan,rp_3,4,perturbed,1,middle,2,0.1414234638214111,4012,4651,0.8626101913566975,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p4|middle,research_plan,rp_3,4,perturbed,4,middle,2,0.1922366619110107,3937,4651,0.8464846269619437,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p5|middle,research_plan,rp_3,4,perturbed,5,middle,2,0.2429221272468567,3857,4651,0.8292840249408729,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p3|middle,research_plan,rp_3,4,perturbed,3,middle,2,0.1149797439575195,4192,4651,0.9013115459041068,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p7|middle,research_plan,rp_3,4,perturbed,7,middle,2,0.1765176057815551,3764,4651,0.8092883250913782,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p6|middle,research_plan,rp_3,4,perturbed,6,middle,2,0.2493723034858703,4184,4651,0.8995914857019995,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p8|middle,research_plan,rp_3,4,perturbed,8,middle,2,0.1527559161186218,4200,4651,0.9030316061062136,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p9|middle,research_plan,rp_3,4,perturbed,9,middle,2,0.1961496472358703,4129,4651,0.8877660718125134,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p1|last,research_plan,rp_3,4,perturbed,1,last,3,0.253876268863678,4322,4651,0.9292625241883464,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p2|last,research_plan,rp_3,4,perturbed,2,last,3,0.2398787140846252,3976,4651,0.8548699204472157,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p3|last,research_plan,rp_3,4,perturbed,3,last,3,0.1545448303222656,4538,4651,0.9757041496452376,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p4|last,research_plan,rp_3,4,perturbed,4,last,3,0.1578913927078247,4388,4651,0.94345302085573,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p5|last,research_plan,rp_3,4,perturbed,5,last,3,0.1346669793128967,4112,4651,0.8841109438830359,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p6|last,research_plan,rp_3,4,perturbed,6,last,3,0.148350715637207,4370,4651,0.939582885400989,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p7|last,research_plan,rp_3,4,perturbed,7,last,3,0.2801506519317627,3908,4651,0.8402494087293055,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p8|last,research_plan,rp_3,4,perturbed,8,last,3,0.1715439558029174,4310,4651,0.926682433885186,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d4|p9|last,research_plan,rp_3,4,perturbed,9,last,3,0.2053450345993042,3928,4651,0.8445495592345732,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p0|first,research_plan,rp_4,4,perturbed,0,first,0,0.3005653619766235,3718,3344,1.111842105263158,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p1|first,research_plan,rp_4,4,perturbed,1,first,0,0.2538301944732666,3836,3344,1.1471291866028708,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p2|first,research_plan,rp_4,4,perturbed,2,first,0,0.2277792692184448,3495,3344,1.0451555023923444,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p3|first,research_plan,rp_4,4,perturbed,3,first,0,0.1967180967330932,3830,3344,1.145334928229665,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p4|first,research_plan,rp_4,4,perturbed,4,first,0,0.270379364490509,3835,3344,1.1468301435406698,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p5|first,research_plan,rp_4,4,perturbed,5,first,0,0.2100508213043213,3861,3344,1.1546052631578947,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p6|first,research_plan,rp_4,4,perturbed,6,first,0,0.2286326289176941,3795,3344,1.1348684210526316,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p7|first,research_plan,rp_4,4,perturbed,7,first,0,0.1759378910064697,3826,3344,1.1441387559808611,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p9|first,research_plan,rp_4,4,perturbed,9,first,0,0.2948821783065796,3278,3344,0.9802631578947368,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p8|first,research_plan,rp_4,4,perturbed,8,first,0,0.1949532032012939,3905,3344,1.167763157894737,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p1|middle,research_plan,rp_4,4,perturbed,1,middle,2,0.3286861777305603,3423,3344,1.0236244019138756,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p2|middle,research_plan,rp_4,4,perturbed,2,middle,2,0.2264496088027954,3576,3344,1.069377990430622,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p3|middle,research_plan,rp_4,4,perturbed,3,middle,2,0.248299241065979,3669,3344,1.097188995215311,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p7|middle,research_plan,rp_4,4,perturbed,7,middle,2,0.2066313028335571,3967,3344,1.186303827751196,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p8|middle,research_plan,rp_4,4,perturbed,8,middle,2,0.1967005729675293,3882,3344,1.1608851674641147,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p6|middle,research_plan,rp_4,4,perturbed,6,middle,2,0.1796293258666992,3668,3344,1.09688995215311,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p5|middle,research_plan,rp_4,4,perturbed,5,middle,2,0.2462363243103027,3812,3344,1.1399521531100478,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p9|middle,research_plan,rp_4,4,perturbed,9,middle,2,0.2222858071327209,3530,3344,1.055622009569378,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p4|middle,research_plan,rp_4,4,perturbed,4,middle,2,0.2003029584884643,4115,3344,1.2305622009569377,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p1|last,research_plan,rp_4,4,perturbed,1,last,3,0.2815591096878052,4319,3344,1.291566985645933,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p2|last,research_plan,rp_4,4,perturbed,2,last,3,0.2319994568824768,3697,3344,1.1055622009569377,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p4|last,research_plan,rp_4,4,perturbed,4,last,3,0.2410845756530761,3844,3344,1.1495215311004785,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p5|last,research_plan,rp_4,4,perturbed,5,last,3,0.2027875781059265,3942,3344,1.1788277511961722,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p3|last,research_plan,rp_4,4,perturbed,3,last,3,0.2755221724510193,3736,3344,1.1172248803827751,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p6|last,research_plan,rp_4,4,perturbed,6,last,3,0.3467609882354736,3772,3344,1.1279904306220097,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p7|last,research_plan,rp_4,4,perturbed,7,last,3,0.2061554193496704,3950,3344,1.18122009569378,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p8|last,research_plan,rp_4,4,perturbed,8,last,3,0.2290374040603637,3752,3344,1.1220095693779903,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d4|p9|last,research_plan,rp_4,4,perturbed,9,last,3,0.2139049768447876,3569,3344,1.0672846889952152,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p3|first,summarization,sum_0,4,perturbed,3,first,0,0.4066718816757202,535,619,0.864297253634895,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p4|first,summarization,sum_0,4,perturbed,4,first,0,0.0345937013626098,588,619,0.9499192245557352,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p5|first,summarization,sum_0,4,perturbed,5,first,0,0.4165908098220825,550,619,0.8885298869143781,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p6|first,summarization,sum_0,4,perturbed,6,first,0,0.0831199884414672,698,619,1.1276252019386106,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p7|first,summarization,sum_0,4,perturbed,7,first,0,0.1002284288406372,482,619,0.778675282714055,,5,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p8|first,summarization,sum_0,4,perturbed,8,first,0,0.0215286612510681,632,619,1.0210016155088852,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p9|first,summarization,sum_0,4,perturbed,9,first,0,0.0186922550201416,635,619,1.0258481421647818,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p3|middle,summarization,sum_0,4,perturbed,3,middle,2,0.0186922550201416,635,619,1.0258481421647818,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p4|middle,summarization,sum_0,4,perturbed,4,middle,2,0.000270128250122,618,619,0.9983844911147012,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p7|middle,summarization,sum_0,4,perturbed,7,middle,2,1.1920928955078125e-07,619,619,1.0,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p6|middle,summarization,sum_0,4,perturbed,6,middle,2,1.1920928955078125e-07,619,619,1.0,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p8|middle,summarization,sum_0,4,perturbed,8,middle,2,1.1920928955078125e-07,619,619,1.0,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p5|middle,summarization,sum_0,4,perturbed,5,middle,2,0.000270128250122,618,619,0.9983844911147012,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p9|middle,summarization,sum_0,4,perturbed,9,middle,2,0.000270128250122,618,619,0.9983844911147012,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p3|last,summarization,sum_0,4,perturbed,3,last,3,0.0113189816474914,640,619,1.0339256865912765,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p4|last,summarization,sum_0,4,perturbed,4,last,3,0.006942868232727,629,619,1.0161550888529889,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p5|last,summarization,sum_0,4,perturbed,5,last,3,0.0305032730102539,648,619,1.0468497576736673,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p6|last,summarization,sum_0,4,perturbed,6,last,3,0.0017667412757873,632,619,1.0210016155088852,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p7|last,summarization,sum_0,4,perturbed,7,last,3,0.010317325592041,645,619,1.0420032310177707,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p8|last,summarization,sum_0,4,perturbed,8,last,3,1.1920928955078125e-07,619,619,1.0,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p3|first,summarization,sum_1,4,perturbed,3,first,0,0.0888760089874267,546,572,0.9545454545454546,,5,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d4|p9|last,summarization,sum_0,4,perturbed,9,last,3,0.0004147291183471,622,619,1.0048465266558966,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p4|first,summarization,sum_1,4,perturbed,4,first,0,0.0821921825408935,630,572,1.1013986013986017,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p5|first,summarization,sum_1,4,perturbed,5,first,0,0.0712528228759765,535,572,0.9353146853146852,,4,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p6|first,summarization,sum_1,4,perturbed,6,first,0,0.0638307332992553,531,572,0.9283216783216784,,6,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p8|first,summarization,sum_1,4,perturbed,8,first,0,0.1046562194824218,593,572,1.0367132867132869,,4,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p7|first,summarization,sum_1,4,perturbed,7,first,0,0.1472172141075134,664,572,1.1608391608391608,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p9|first,summarization,sum_1,4,perturbed,9,first,0,0.0761998891830444,636,572,1.111888111888112,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p3|middle,summarization,sum_1,4,perturbed,3,middle,2,0.0155252814292907,575,572,1.0052447552447552,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p5|middle,summarization,sum_1,4,perturbed,5,middle,2,0.01815927028656,528,572,0.9230769230769232,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p7|middle,summarization,sum_1,4,perturbed,7,middle,2,0.0466521382331848,670,572,1.1713286713286712,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p4|middle,summarization,sum_1,4,perturbed,4,middle,2,0.0098547935485839,542,572,0.9475524475524476,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p8|middle,summarization,sum_1,4,perturbed,8,middle,2,0.026600956916809,591,572,1.0332167832167831,,6,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p6|middle,summarization,sum_1,4,perturbed,6,middle,2,0.0407534837722778,626,572,1.0944055944055944,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p9|middle,summarization,sum_1,4,perturbed,9,middle,2,0.1782838702201843,583,572,1.0192307692307692,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p3|last,summarization,sum_1,4,perturbed,3,last,3,0.0149463415145874,574,572,1.0034965034965035,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p4|last,summarization,sum_1,4,perturbed,4,last,3,0.0120458602905273,562,572,0.9825174825174824,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p5|last,summarization,sum_1,4,perturbed,5,last,3,0.0241824388504028,620,572,1.083916083916084,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d4|p6|last,summarization,sum_1,4,perturbed,6,last,3,0.0624699592590332,671,572,1.1730769230769231,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
